wd:Q57660343	wd:Q622425
wd:Q3244907	wd:Q69942561
wd:Q655686	wd:Q11705021
wd:Q1184244	wd:Q750215
wd:Q16572632	wd:Q4444195
wd:Q6502151	wd:Q10080014
wd:Q830170	wd:Q86478515
wd:Q10683158	wd:Q350176
wd:Q3542795	wd:Q20814940
wd:Q17167049	wd:Q15962340
wd:Q2342494	wd:Q569843
wd:Q1301433	wd:Q2529255
wd:Q1190554	wd:Q381072
wd:Q131313	wd:Q1501558
wd:Q2352616	wd:Q3348095
wd:Q1183543	wd:Q192043
wd:Q352956	wd:Q122435915
wd:Q699405	wd:Q192601
wd:Q2429918	wd:Q42884126
wd:Q217306	wd:Q8345
wd:Q56061	wd:Q24258416
wd:Q1064389	wd:Q107061
wd:Q3769186	wd:Q2032782
wd:Q23413	wd:Q1462482
wd:Q24249534	wd:Q1520859
wd:Q1190554	wd:Q1187484
wd:Q27994917	wd:Q4902207
wd:Q13221722	wd:Q1840161
wd:Q18819626	wd:Q98640171
wd:Q1685451	wd:Q2367225
wd:Q91312	wd:Q3662396
wd:Q30092280	wd:Q208395
wd:Q291240	wd:Q323120
wd:Q7216866	wd:Q110888775
wd:Q2940470	wd:Q8428168
wd:Q27943370	wd:Q18199649
wd:Q1826691	wd:Q83620
wd:Q62446919	wd:Q25699739
wd:Q114746656	wd:Q947859
wd:Q1326886	wd:Q108140949
wd:Q126017	wd:Q41364
wd:Q987767	wd:Q1173065
wd:Q55789522	wd:Q1117773
wd:Q11499147	wd:Q42889548
wd:Q110314248	wd:Q87410555
wd:Q287198	wd:Q109826272
wd:Q1731155	wd:Q26424344
wd:Q29937289	wd:Q101113283
wd:Q19730508	wd:Q666943
wd:Q82821	wd:Q189819
wd:Q10480682	wd:Q116148195
wd:Q188094	wd:Q1227195
wd:Q1156402	wd:Q61005213
wd:Q1759299	wd:Q2868533
wd:Q1537820	wd:Q391728
wd:Q1497375	wd:Q1743100
wd:Q16258947	wd:Q109769328
wd:Q1402592	wd:Q24576816
wd:Q105652947	wd:Q65620039
wd:Q214609	wd:Q133067
wd:Q13473501	wd:Q24354647
wd:Q61022630	wd:Q110996085
wd:Q820655	wd:Q131569
wd:Q178885	wd:Q1354644
wd:Q4350217	wd:Q731112
wd:Q27951514	wd:Q1763828
wd:Q3026787	wd:Q516766
wd:Q213051	wd:Q2605607
wd:Q54831	wd:Q780777
wd:Q3132741	wd:Q1022867
wd:Q12012855	wd:Q2506352
wd:Q4383245	wd:Q3754526
wd:Q47521850	wd:Q116685323
wd:Q730038	wd:Q190864
wd:Q43193	wd:Q782664
wd:Q15416	wd:Q5398426
wd:Q811430	wd:Q301869
wd:Q124282	wd:Q511204
wd:Q1064975	wd:Q2358125
wd:Q66310125	wd:Q63285117
wd:Q9311671	wd:Q160645
wd:Q1142489	wd:Q4072220
wd:Q192611	wd:Q7894997
wd:Q15983985	wd:Q20743624
wd:Q63769412	wd:Q268626
wd:Q107329943	wd:Q374814
wd:Q1190554	wd:Q13147896
wd:Q1190554	wd:Q9073584
wd:Q1210950	wd:Q6966332
wd:Q187931	wd:Q5456361
wd:Q4502142	wd:Q29457028
wd:Q16917	wd:Q1877461
wd:Q1515493	wd:Q123273011
wd:Q120926552	wd:Q2583685
wd:Q1670189	wd:Q1860467
wd:Q115921244	wd:Q17152912
wd:Q124633660	wd:Q124633978
wd:Q3622126	wd:Q4491715
wd:Q1349587	wd:Q1067958
wd:Q166142	wd:Q1194864
wd:Q105103755	wd:Q105103729
wd:Q702269	wd:Q599151
wd:Q625298	wd:Q107706
wd:Q26037047	wd:Q3917316
wd:Q1622217	wd:Q1047337
wd:Q66735959	wd:Q82942190
wd:Q2742167	wd:Q2993243
wd:Q26387816	wd:Q21117684
wd:Q106917159	wd:Q43632202
wd:Q7978623	wd:Q77916592
wd:Q10843402	wd:Q115376577
wd:Q11514315	wd:Q3001152
wd:Q174864	wd:Q1536561
wd:Q2795484	wd:Q7604693
wd:Q106908189	wd:Q1569871
wd:Q1003207	wd:Q48996334
wd:Q123691918	wd:Q13600188
wd:Q111360535	wd:Q115640974
wd:Q3114762	wd:Q1569963
wd:Q7574898	wd:Q5520196
wd:Q1454986	wd:Q15710813
wd:Q228502	wd:Q977772
wd:Q846662	wd:Q1484397
wd:Q16686448	wd:Q84179699
wd:Q2373910	wd:Q55809450
wd:Q1066689	wd:Q115654911
wd:Q2095549	wd:Q408832
wd:Q5508841	wd:Q105036755
wd:Q108001674	wd:Q652657
wd:Q120435413	wd:Q113903746
wd:Q5135523	wd:Q15694700
wd:Q180684	wd:Q876274
wd:Q41321608	wd:Q1507442
wd:Q5154647	wd:Q4974164
wd:Q91668938	wd:Q91708732
wd:Q3947	wd:Q1078374
wd:Q2389789	wd:Q1093956
wd:Q53001749	wd:Q3064237
wd:Q1456383	wd:Q1270093
wd:Q1452460	wd:Q775344
wd:Q17350442	wd:Q1240161
wd:Q10493645	wd:Q1325447
wd:Q173514	wd:Q30703616
wd:Q81799	wd:Q3200265
wd:Q324926	wd:Q2232513
wd:Q631305	wd:Q3759409
wd:Q57338471	wd:Q8191795
wd:Q2341389	wd:Q4364292
wd:Q176799	wd:Q2438715
wd:Q12136	wd:Q5958765
wd:Q212920	wd:Q174814
wd:Q1143635	wd:Q697304
wd:Q14869273	wd:Q91858574
wd:Q1864008	wd:Q200303
wd:Q185598	wd:Q5178219
wd:Q107425	wd:Q101998
wd:Q45364	wd:Q19828534
wd:Q17379835	wd:Q17146139
wd:Q1656682	wd:Q31603
wd:Q213283	wd:Q4461020
wd:Q690292	wd:Q814709
wd:Q1569963	wd:Q4583713
wd:Q2936404	wd:Q1847458
wd:Q1537820	wd:Q2356786
wd:Q1414729	wd:Q1146074
wd:Q1430961	wd:Q3633354
wd:Q1174791	wd:Q2066176
wd:Q4164871	wd:Q2937346
wd:Q341	wd:Q1037852
wd:Q906356	wd:Q111164108
wd:Q1753339	wd:Q199769
wd:Q21070568	wd:Q162244
wd:Q2493023	wd:Q338221
wd:Q123015498	wd:Q3502010
wd:Q898745	wd:Q3400794
wd:Q107184001	wd:Q11874764
wd:Q3026787	wd:Q1553339
wd:Q200764	wd:Q115355687
wd:Q5015506	wd:Q114848111
wd:Q1049757	wd:Q1763828
wd:Q476300	wd:Q5519943
wd:Q3300034	wd:Q939611
wd:Q4260475	wd:Q864217
wd:Q845080	wd:Q124255
wd:Q1080374	wd:Q2753521
wd:Q4167876	wd:Q333904
wd:Q1190554	wd:Q3075355
wd:Q13580678	wd:Q2367225
wd:Q390516	wd:Q1874098
wd:Q1371819	wd:Q45736416
wd:Q811979	wd:Q96088884
wd:Q1955133	wd:Q771510
wd:Q1864008	wd:Q189760
wd:Q22075301	wd:Q106372429
wd:Q10333969	wd:Q674426
wd:Q327333	wd:Q3029442
wd:Q294422	wd:Q115096216
wd:Q18691599	wd:Q97095925
wd:Q1172284	wd:Q43570203
wd:Q96088545	wd:Q19953632
wd:Q699386	wd:Q897399
wd:Q29063418	wd:Q1322187
wd:Q76218249	wd:Q5154919
wd:Q384593	wd:Q2101758
wd:Q7632586	wd:Q331710
wd:Q96371632	wd:Q111235985
wd:Q12106333	wd:Q11690026
wd:Q34929	wd:Q375677
wd:Q882991	wd:Q730037
wd:Q869609	wd:Q1186981
wd:Q1515493	wd:Q6453072
wd:Q2692606	wd:Q3517779
wd:Q391414	wd:Q5297202
wd:Q1497067	wd:Q1320607
wd:Q1358344	wd:Q5401282
wd:Q194166	wd:Q55457081
wd:Q20926517	wd:Q1455927
wd:Q811979	wd:Q194428
wd:Q24476018	wd:Q1714153
wd:Q43229	wd:Q2201212
wd:Q3327873	wd:Q27824520
wd:Q3249551	wd:Q900396
wd:Q50995749	wd:Q7579842
wd:Q3300034	wd:Q4063215
wd:Q556186	wd:Q27892890
wd:Q3481047	wd:Q18385933
wd:Q6673651	wd:Q2330979
wd:Q4197743	wd:Q61747890
wd:Q93306772	wd:Q224418
wd:Q131512	wd:Q523213
wd:Q10354598	wd:Q7963016
wd:Q66055	wd:Q232431
wd:Q588140	wd:Q123125353
wd:Q1066689	wd:Q100268981
wd:Q3150005	wd:Q882991
wd:Q286583	wd:Q115668308
wd:Q94670589	wd:Q118868153
wd:Q17379835	wd:Q28092864
wd:Q15416	wd:Q874342
wd:Q848512	wd:Q2518205
wd:Q13366129	wd:Q5051230
wd:Q121359	wd:Q46622804
wd:Q4835091	wd:Q620225
wd:Q460501	wd:Q277466
wd:Q27943370	wd:Q55187
wd:Q8178443	wd:Q4943320
wd:Q264661	wd:Q1188866
wd:Q1549731	wd:Q16761700
wd:Q210729	wd:Q215589
wd:Q7113617	wd:Q1172599
wd:Q107679	wd:Q11871983
wd:Q987767	wd:Q1127296
wd:Q19953632	wd:Q90786
wd:Q213051	wd:Q12167909
wd:Q5260670	wd:Q368891
wd:Q6804564	wd:Q71124627
wd:Q115668308	wd:Q394970
wd:Q203764	wd:Q106740064
wd:Q5482740	wd:Q107636670
wd:Q938236	wd:Q759969
wd:Q8171	wd:Q204335
wd:Q1642960	wd:Q6051619
wd:Q107390	wd:Q746290
wd:Q4164871	wd:Q26718
wd:Q3622126	wd:Q1756477
wd:Q5783996	wd:Q17087359
wd:Q1914636	wd:Q3266340
wd:Q67712245	wd:Q67712072
wd:Q908620	wd:Q111661096
wd:Q1161707	wd:Q1125409
wd:Q30336093	wd:Q37813
wd:Q60982002	wd:Q13222303
wd:Q526790	wd:Q338028
wd:Q974144	wd:Q13423598
wd:Q134626	wd:Q448801
wd:Q13473501	wd:Q315329
wd:Q43229	wd:Q847906
wd:Q271669	wd:Q3482498
wd:Q101965	wd:Q1749551
wd:Q133346	wd:Q4384456
wd:Q1194763	wd:Q3139490
wd:Q1328323	wd:Q88190406
wd:Q699386	wd:Q3726220
wd:Q25047682	wd:Q1595639
wd:Q107358924	wd:Q16258377
wd:Q15548076	wd:Q3653635
wd:Q111161	wd:Q51645
wd:Q483501	wd:Q780596
wd:Q121548474	wd:Q121548426
wd:Q446	wd:Q1057381
wd:Q216057	wd:Q12012855
wd:Q4419563	wd:Q220304
wd:Q1539016	wd:Q7239040
wd:Q4284971	wd:Q60327604
wd:Q7366	wd:Q318894
wd:Q13567909	wd:Q6888
wd:Q736917	wd:Q5259261
wd:Q19941854	wd:Q2103733
wd:Q20672229	wd:Q109670594
wd:Q3125101	wd:Q15692657
wd:Q353070	wd:Q7371226
wd:Q6671777	wd:Q2085518
wd:Q21075709	wd:Q1188533
wd:Q386426	wd:Q109254256
wd:Q577764	wd:Q39015397
wd:Q781132	wd:Q1853565
wd:Q10553309	wd:Q110316343
wd:Q4835091	wd:Q2516189
wd:Q217306	wd:Q185041
wd:Q47310180	wd:Q91199186
wd:Q56061	wd:Q607608
wd:Q6501447	wd:Q3336962
wd:Q618779	wd:Q1975665
wd:Q358738	wd:Q893035
wd:Q629173	wd:Q1457629
wd:Q106392835	wd:Q10497414
wd:Q2973181	wd:Q200092
wd:Q15989253	wd:Q12347612
wd:Q1184244	wd:Q180362
wd:Q119094	wd:Q1061047
wd:Q22445448	wd:Q452237
wd:Q1417174	wd:Q7180622
wd:Q12059906	wd:Q4996999
wd:Q17087359	wd:Q1424449
wd:Q54050	wd:Q2710737
wd:Q3305213	wd:Q27996898
wd:Q29051769	wd:Q34320210
wd:Q1190554	wd:Q28100974
wd:Q18593264	wd:Q109648105
wd:Q15026	wd:Q98642678
wd:Q50231	wd:Q50256
wd:Q66311685	wd:Q10387679
wd:Q2647467	wd:Q1626970
wd:Q79751	wd:Q1558448
wd:Q10843872	wd:Q191667
wd:Q11826511	wd:Q123177031
wd:Q28337	wd:Q115425710
wd:Q1310214	wd:Q387524
wd:Q20020377	wd:Q4164507
wd:Q1913135	wd:Q494002
wd:Q15989253	wd:Q2998430
wd:Q67174362	wd:Q67174344
wd:Q48204	wd:Q1236680
wd:Q2516121	wd:Q65246616
wd:Q156849	wd:Q446013
wd:Q106070452	wd:Q431622
wd:Q2761147	wd:Q7269307
wd:Q279330	wd:Q35869
wd:Q83620	wd:Q828909
wd:Q10659189	wd:Q30904452
wd:Q121559298	wd:Q121746037
wd:Q851782	wd:Q10563755
wd:Q3152824	wd:Q108423628
wd:Q380342	wd:Q28858901
wd:Q9261468	wd:Q27963052
wd:Q187931	wd:Q15333
wd:Q19829999	wd:Q97011145
wd:Q5064153	wd:Q12603294
wd:Q1317983	wd:Q9588290
wd:Q182436	wd:Q55389138
wd:Q750458	wd:Q113643704
wd:Q317557	wd:Q1649060
wd:Q16831714	wd:Q5469110
wd:Q15618781	wd:Q115628574
wd:Q2306091	wd:Q26759595
wd:Q1930187	wd:Q12036294
wd:Q3621491	wd:Q3664984
wd:Q2441216	wd:Q167910
wd:Q1355387	wd:Q1436734
wd:Q7275	wd:Q123480
wd:Q105502361	wd:Q105502383
wd:Q182672	wd:Q84263196
wd:Q3455803	wd:Q2490358
wd:Q16686448	wd:Q2099197
wd:Q7048977	wd:Q123421794
wd:Q173387	wd:Q5411478
wd:Q851782	wd:Q19754913
wd:Q65037298	wd:Q691823
wd:Q12335817	wd:Q113298146
wd:Q26836193	wd:Q2537831
wd:Q340587	wd:Q913970
wd:Q8513	wd:Q15097084
wd:Q120703165	wd:Q27491654
wd:Q63203971	wd:Q762917
wd:Q618618	wd:Q7231588
wd:Q36133	wd:Q854550
wd:Q1139055	wd:Q3395751
wd:Q1248874	wd:Q71679871
wd:Q2566474	wd:Q1165514
wd:Q132241	wd:Q1152364
wd:Q1229765	wd:Q1535923
wd:Q5352191	wd:Q5407416
wd:Q864503	wd:Q26848923
wd:Q17172602	wd:Q361665
wd:Q188075	wd:Q1350279
wd:Q7397	wd:Q79600797
wd:Q13580385	wd:Q109986490
wd:Q26037047	wd:Q797906
wd:Q1658894	wd:Q19805041
wd:Q486972	wd:Q2989398
wd:Q8275050	wd:Q73501142
wd:Q937106	wd:Q10672725
wd:Q43229	wd:Q597897
wd:Q331769	wd:Q152247
wd:Q3249551	wd:Q1601114
wd:Q312466	wd:Q28964688
wd:Q2066131	wd:Q767703
wd:Q57338471	wd:Q355844
wd:Q104649845	wd:Q1415133
wd:Q1183543	wd:Q1394988
wd:Q7144983	wd:Q10871684
wd:Q1549521	wd:Q2713614
wd:Q11424604	wd:Q294126
wd:Q20204151	wd:Q23090513
wd:Q1072166	wd:Q1045860
wd:Q1169870	wd:Q5739064
wd:Q30129212	wd:Q3625329
wd:Q7725634	wd:Q2012083
wd:Q3134691	wd:Q4881776
wd:Q882991	wd:Q327209
wd:Q4303335	wd:Q1341685
wd:Q682697	wd:Q1469139
wd:Q1300510	wd:Q1759559
wd:Q1491746	wd:Q28738741
wd:Q327333	wd:Q17146103
wd:Q55594385	wd:Q12607437
wd:Q582878	wd:Q970153
wd:Q15893266	wd:Q697390
wd:Q108637623	wd:Q1391125
wd:Q2249225	wd:Q1156877
wd:Q500669	wd:Q5034491
wd:Q1316209	wd:Q191655
wd:Q724975	wd:Q12503
wd:Q184759	wd:Q47167051
wd:Q30307611	wd:Q1408706
wd:Q28924760	wd:Q28928544
wd:Q55789070	wd:Q604261
wd:Q7275	wd:Q5500203
wd:Q851587	wd:Q1376796
wd:Q11452125	wd:Q11378315
wd:Q7692360	wd:Q925246
wd:Q327333	wd:Q1225300
wd:Q104224860	wd:Q104224827
wd:Q12243537	wd:Q836708
wd:Q1259917	wd:Q101570375
wd:Q1408288	wd:Q39595897
wd:Q631256	wd:Q3348541
wd:Q55594385	wd:Q6158568
wd:Q5308899	wd:Q11419301
wd:Q839546	wd:Q121225283
wd:Q3291230	wd:Q197204
wd:Q1517777	wd:Q9353932
wd:Q2109535	wd:Q1773363
wd:Q1058733	wd:Q1433834
wd:Q4989906	wd:Q22812402
wd:Q241317	wd:Q610398
wd:Q4835091	wd:Q453909
wd:Q20655472	wd:Q106027598
wd:Q5405633	wd:Q17037280
wd:Q708676	wd:Q3891143
wd:Q10354598	wd:Q21507948
wd:Q4008403	wd:Q215620
wd:Q421829	wd:Q1196314
wd:Q16402890	wd:Q4521531
wd:Q5138350	wd:Q5422269
wd:Q121492952	wd:Q122270784
wd:Q18247357	wd:Q117156709
wd:Q62966787	wd:Q62966680
wd:Q482980	wd:Q8246794
wd:Q211346	wd:Q66827153
wd:Q3476515	wd:Q115488
wd:Q1299240	wd:Q164419
wd:Q42269551	wd:Q116646
wd:Q305178	wd:Q43281973
wd:Q11755880	wd:Q18760306
wd:Q48204	wd:Q105477235
wd:Q702492	wd:Q17457202
wd:Q852857	wd:Q8380347
wd:Q105395191	wd:Q112210708
wd:Q18668582	wd:Q95965050
wd:Q17853087	wd:Q55166859
wd:Q1003162	wd:Q5374950
wd:Q3139490	wd:Q108296071
wd:Q45199	wd:Q476246
wd:Q4817	wd:Q16787794
wd:Q13221722	wd:Q1529096
wd:Q30059018	wd:Q722192
wd:Q1183543	wd:Q1572407
wd:Q3249551	wd:Q552431
wd:Q1999103	wd:Q11849586
wd:Q30131998	wd:Q115903317
wd:Q1392287	wd:Q6452193
wd:Q1184268	wd:Q90830707
wd:Q7705750	wd:Q4938353
wd:Q2168243	wd:Q134851
wd:Q987767	wd:Q1521187
wd:Q115920363	wd:Q174174
wd:Q4505959	wd:Q577697
wd:Q104694724	wd:Q108423628
wd:Q1191714	wd:Q119574553
wd:Q486972	wd:Q12551453
wd:Q1341387	wd:Q18357400
wd:Q1294787	wd:Q2309621
wd:Q474090	wd:Q13431159
wd:Q356139	wd:Q116867080
wd:Q17205	wd:Q1430687
wd:Q564612	wd:Q5172532
wd:Q5141281	wd:Q913598
wd:Q25403900	wd:Q195
wd:Q4576564	wd:Q200266
wd:Q166142	wd:Q192726
wd:Q4936952	wd:Q56883667
wd:Q1497364	wd:Q1790954
wd:Q2159907	wd:Q217731
wd:Q4835091	wd:Q1852859
wd:Q22222786	wd:Q11497309
wd:Q960844	wd:Q332285
wd:Q62122079	wd:Q4008403
wd:Q7048977	wd:Q17376908
wd:Q1724915	wd:Q3214320
wd:Q3044808	wd:Q5522364
wd:Q3132741	wd:Q1297322
wd:Q60608016	wd:Q70253029
wd:Q4835091	wd:Q17350442
wd:Q27686	wd:Q951791
wd:Q10547393	wd:Q4122737
wd:Q133156	wd:Q7201599
wd:Q166046	wd:Q179472
wd:Q4989906	wd:Q1061002
wd:Q8205328	wd:Q115347525
wd:Q48907157	wd:Q107565488
wd:Q1186399	wd:Q1187053
wd:Q115633690	wd:Q2671652
wd:Q327333	wd:Q121614922
wd:Q30090641	wd:Q778612
wd:Q641406	wd:Q2577534
wd:Q1416685	wd:Q16748868
wd:Q14524493	wd:Q1623285
wd:Q39631	wd:Q1916621
wd:Q1322892	wd:Q4927193
wd:Q79529	wd:Q902638
wd:Q19479037	wd:Q24976791
wd:Q30022	wd:Q478679
wd:Q128758	wd:Q14936523
wd:Q23009552	wd:Q679643
wd:Q4164871	wd:Q51321989
wd:Q2453629	wd:Q1121690
wd:Q25403900	wd:Q59541
wd:Q106070586	wd:Q228390
wd:Q94670589	wd:Q118832485
wd:Q1151284	wd:Q308492
wd:Q210745	wd:Q1648474
wd:Q2995644	wd:Q110392247
wd:Q1639825	wd:Q11889910
wd:Q2515874	wd:Q3815274
wd:Q580112	wd:Q10577447
wd:Q317557	wd:Q2327779
wd:Q88291	wd:Q613611
wd:Q1048835	wd:Q26883974
wd:Q474	wd:Q2298718
wd:Q1792571	wd:Q1829324
wd:Q17123180	wd:Q1390819
wd:Q209363	wd:Q16797
wd:Q15319501	wd:Q66581878
wd:Q978044	wd:Q111535220
wd:Q22927291	wd:Q23925393
wd:Q24841721	wd:Q108404711
wd:Q617224	wd:Q112616165
wd:Q783794	wd:Q34483580
wd:Q1190554	wd:Q481609
wd:Q1516537	wd:Q60982002
wd:Q11513337	wd:Q51536572
wd:Q11824105	wd:Q76806512
wd:Q1066689	wd:Q7553
wd:Q11705021	wd:Q42899902
wd:Q110315658	wd:Q15891112
wd:Q317623	wd:Q170417
wd:Q1752459	wd:Q751314
wd:Q270791	wd:Q6972269
wd:Q1967459	wd:Q1955280
wd:Q312466	wd:Q753486
wd:Q2659904	wd:Q22721
wd:Q235557	wd:Q877809
wd:Q15978655	wd:Q10527459
wd:Q1485500	wd:Q2574750
wd:Q1103285	wd:Q7627808
wd:Q216530	wd:Q1529575
wd:Q82794	wd:Q2996377
wd:Q285181	wd:Q1736301
wd:Q40056	wd:Q184748
wd:Q4271324	wd:Q12405827
wd:Q112216170	wd:Q112216064
wd:Q28935403	wd:Q56147003
wd:Q211364	wd:Q7187303
wd:Q192611	wd:Q1853630
wd:Q7725310	wd:Q5436779
wd:Q488383	wd:Q30322502
wd:Q32178211	wd:Q17455058
wd:Q811979	wd:Q53628761
wd:Q7725634	wd:Q114586269
wd:Q2101564	wd:Q324254
wd:Q2135977	wd:Q21772656
wd:Q1661080	wd:Q19720188
wd:Q131596	wd:Q3631457
wd:Q107401707	wd:Q107471841
wd:Q19953632	wd:Q1530705
wd:Q2468727	wd:Q47482463
wd:Q4830453	wd:Q1061197
wd:Q350979	wd:Q10872101
wd:Q1002697	wd:Q30849
wd:Q520549	wd:Q2887387
wd:Q6671777	wd:Q15706549
wd:Q23005223	wd:Q856234
wd:Q66310125	wd:Q839546
wd:Q24249534	wd:Q11398
wd:Q21743174	wd:Q920890
wd:Q29017603	wd:Q1803794
wd:Q23005223	wd:Q866133
wd:Q54050	wd:Q194408
wd:Q1391083	wd:Q175151
wd:Q49848	wd:Q60533375
wd:Q64830866	wd:Q1058733
wd:Q39546	wd:Q860571
wd:Q3294251	wd:Q959454
wd:Q60617884	wd:Q66969671
wd:Q640506	wd:Q2455328
wd:Q848944	wd:Q111079864
wd:Q285783	wd:Q5350656
wd:Q193391	wd:Q3920978
wd:Q3695082	wd:Q3604202
wd:Q198099	wd:Q210868
wd:Q1310239	wd:Q899336
wd:Q14745	wd:Q13397636
wd:Q102364578	wd:Q103842826
wd:Q23002039	wd:Q81270527
wd:Q781413	wd:Q114023750
wd:Q8205328	wd:Q13226383
wd:Q123421533	wd:Q1921606
wd:Q19902850	wd:Q112765848
wd:Q3062125	wd:Q28518354
wd:Q19953632	wd:Q18559091
wd:Q33274034	wd:Q53475615
wd:Q702492	wd:Q10499251
wd:Q2485448	wd:Q183288
wd:Q2133296	wd:Q1191732
wd:Q615810	wd:Q2365598
wd:Q15986539	wd:Q5288284
wd:Q48907157	wd:Q3257686
wd:Q56147080	wd:Q18812395
wd:Q13220204	wd:Q30329223
wd:Q1310239	wd:Q10675206
wd:Q21156425	wd:Q1650357
wd:Q58778	wd:Q2920644
wd:Q712378	wd:Q82025
wd:Q3332438	wd:Q16271428
wd:Q52827	wd:Q1339070
wd:Q491713	wd:Q2923911
wd:Q54128	wd:Q1934482
wd:Q1774662	wd:Q1507104
wd:Q2159907	wd:Q22808152
wd:Q474157	wd:Q7705753
wd:Q3744532	wd:Q110593089
wd:Q3368718	wd:Q88211524
wd:Q13582682	wd:Q4884520
wd:Q34679	wd:Q297322
wd:Q29230889	wd:Q452858
wd:Q1731155	wd:Q105397736
wd:Q4189293	wd:Q4121104
wd:Q15989253	wd:Q40548497
wd:Q41207	wd:Q40083508
wd:Q6486712	wd:Q110940720
wd:Q66737907	wd:Q66737903
wd:Q1205074	wd:Q13077214
wd:Q42973	wd:Q2133309
wd:Q18679149	wd:Q4902207
wd:Q117209209	wd:Q22706
wd:Q1504307	wd:Q1470795
wd:Q49848	wd:Q75848197
wd:Q6046311	wd:Q178048
wd:Q744099	wd:Q92086
wd:Q17376908	wd:Q1643092
wd:Q21272231	wd:Q2560047
wd:Q26863790	wd:Q13222030
wd:Q10480682	wd:Q1416696
wd:Q31920	wd:Q7735
wd:Q66310308	wd:Q66310313
wd:Q1339255	wd:Q864114
wd:Q83620	wd:Q57743
wd:Q2678338	wd:Q57312362
wd:Q163059	wd:Q2962410
wd:Q10553309	wd:Q110315740
wd:Q190122	wd:Q1643989
wd:Q5157540	wd:Q194274
wd:Q2431196	wd:Q124408657
wd:Q16831714	wd:Q48817437
wd:Q1731155	wd:Q5121550
wd:Q206615	wd:Q2484793
wd:Q17351648	wd:Q589298
wd:Q2659904	wd:Q2806212
wd:Q192283	wd:Q11790928
wd:Q15229207	wd:Q2132957
wd:Q783186	wd:Q1263782
wd:Q185836	wd:Q5758668
wd:Q1053619	wd:Q461524
wd:Q286583	wd:Q2249149
wd:Q2891667	wd:Q1096423
wd:Q12890393	wd:Q36348
wd:Q157195	wd:Q178816
wd:Q2198779	wd:Q122830712
wd:Q1027879	wd:Q2872572
wd:Q391414	wd:Q829554
wd:Q14757767	wd:Q1501046
wd:Q4168092	wd:Q108263503
wd:Q956318	wd:Q44529188
wd:Q26481809	wd:Q15986539
wd:Q43616	wd:Q199414
wd:Q2578402	wd:Q952519
wd:Q28410530	wd:Q188866
wd:Q107145544	wd:Q111597957
wd:Q742421	wd:Q12765911
wd:Q13226383	wd:Q7604348
wd:Q13226383	wd:Q145658
wd:Q193475	wd:Q247939
wd:Q14524493	wd:Q1406318
wd:Q4070283	wd:Q2802208
wd:Q1502030	wd:Q728502
wd:Q11124885	wd:Q27978698
wd:Q271669	wd:Q1308978
wd:Q217306	wd:Q8343
wd:Q131656	wd:Q1340459
wd:Q11266439	wd:Q26267864
wd:Q665487	wd:Q1455927
wd:Q28555911	wd:Q11996855
wd:Q1529128	wd:Q1252707
wd:Q5159627	wd:Q21596812
wd:Q47332541	wd:Q60970242
wd:Q8502	wd:Q2739123
wd:Q1183543	wd:Q2195048
wd:Q13418253	wd:Q15632632
wd:Q1408286	wd:Q190247
wd:Q1230779	wd:Q17354233
wd:Q1620908	wd:Q104117291
wd:Q2516357	wd:Q575727
wd:Q1283397	wd:Q3109381
wd:Q7397	wd:Q114654291
wd:Q1940786	wd:Q759957
wd:Q987767	wd:Q3024324
wd:Q14928	wd:Q162986
wd:Q6420197	wd:Q753035
wd:Q30061600	wd:Q113124234
wd:Q290702	wd:Q10526681
wd:Q138858	wd:Q109459317
wd:Q180173	wd:Q336209
wd:Q766366	wd:Q111594374
wd:Q854845	wd:Q111722475
wd:Q2001982	wd:Q10358751
wd:Q7725634	wd:Q5467181
wd:Q3635085	wd:Q615985
wd:Q60558422	wd:Q66480858
wd:Q7835525	wd:Q2529983
wd:Q214917	wd:Q8178443
wd:Q12008405	wd:Q687737
wd:Q5307737	wd:Q5739165
wd:Q105839698	wd:Q1502863
wd:Q37901	wd:Q491713
wd:Q386724	wd:Q521461
wd:Q2462658	wd:Q721834
wd:Q1190554	wd:Q748250
wd:Q381160	wd:Q12771457
wd:Q19953632	wd:Q1323389
wd:Q850298	wd:Q8262564
wd:Q5900529	wd:Q571124
wd:Q15855160	wd:Q3177899
wd:Q838948	wd:Q131647
wd:Q230658	wd:Q1501049
wd:Q6498959	wd:Q1933427
wd:Q3330547	wd:Q15812002
wd:Q5158735	wd:Q1516291
wd:Q20739124	wd:Q37620527
wd:Q505748	wd:Q5259261
wd:Q13226383	wd:Q10464329
wd:Q1875651	wd:Q4851844
wd:Q337979	wd:Q42486
wd:Q2671652	wd:Q873512
wd:Q83620	wd:Q1699583
wd:Q1643932	wd:Q336377
wd:Q18557436	wd:Q18553646
wd:Q431603	wd:Q1391517
wd:Q63565252	wd:Q3942095
wd:Q200779	wd:Q2015728
wd:Q7553	wd:Q210439
wd:Q386426	wd:Q174945
wd:Q20926517	wd:Q6841665
wd:Q120333800	wd:Q184749
wd:Q203764	wd:Q2865836
wd:Q110535295	wd:Q88594927
wd:Q2066131	wd:Q71550599
wd:Q60673395	wd:Q111518433
wd:Q1048835	wd:Q643815
wd:Q2135465	wd:Q931483
wd:Q844619	wd:Q20672229
wd:Q2956685	wd:Q130011
wd:Q170084	wd:Q7051624
wd:Q1110689	wd:Q28936014
wd:Q4189293	wd:Q373498
